Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41250000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41250000;2;01/07/1976;;1;1;"3,2038";"0,9229";"1,6119";5;1;1;1;1;;0;"0,9229";"1,1598";"1,4069";"2,1997";"3,2038";"3,2038";"2,6207";"2,1997";"1,9276";"1,7944";"1,7944";"1,5339";"1,5339";"1,4069";"1,4069";"1,2821";"1,2821";"1,2821";"1,1598";"1,1598";"1,1598";"1,4069";"1,5339";"1,5339";"1,5339";"1,4069";"1,4069";"1,5339";"1,4069";"1,2821";"1,2821";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/06/1976;;1;1;"1,5339";"1,04";"1,207";1;14;1;1;1;;0;"1,5339";"1,5339";"1,5339";"1,5339";"1,4069";"1,4069";"1,4069";"1,2821";"1,2821";"1,2821";"1,1598";"1,2821";"1,2821";"1,04";"1,04";"1,2821";"1,2821";"1,1598";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";"1,04";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/05/1976;;1;1;"1,7944";"1,2821";"1,5182";7;19;1;1;1;;0;"1,4069";"1,6631";"1,6631";"1,6631";"1,5339";"1,4069";"1,7944";"1,6631";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,2821";"1,4069";"1,5339";"1,4069";"1,2821";"1,5339";"1,5339";"1,5339";"1,4069";"1,4069";"1,5339";"1,5339";"1,5339";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/04/1976;;1;1;"5,5731";"1,2821";"2,0895";1;19;1;1;1;;0;"5,5731";"4,2767";"3,2038";"2,9093";"2,7642";"2,6207";"2,4787";"2,3383";"2,1997";"2,0627";"1,9276";"1,7944";"1,9276";"1,7944";"1,7944";"1,6631";"1,6631";"1,5339";"1,2821";"1,6631";"1,5339";"1,6631";"1,5339";"1,5339";"1,4069";"1,5339";"1,5339";"1,5339";"1,5339";"1,4069";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/03/1976;;1;1;"12,8877";"1,4069";"3,0089";30;14;1;1;1;;0;"2,4787";"2,3383";"2,1997";"2,0627";"2,0627";"1,7944";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,4069";"1,4069";"1,6631";"1,7944";"1,5339";"1,5339";"1,5339";"1,4069";"1,6631";"3,9639";"4,1197";"3,3532";"4,1197";"3,9639";"5,2426";"7,8134";"12,8877";"10,193";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/02/1976;;1;1;"7,1081";"1,7944";"3,3482";9;1;1;1;1;;0;"1,7944";"2,0627";"2,7642";"3,9639";"4,9163";"4,4349";"4,5943";"5,4074";"7,1081";"4,7547";"4,2767";"3,3532";"2,7642";"2,6207";"2,1997";"2,0627";"2,0627";"2,6207";"2,4787";"2,3383";"2,0627";"1,9276";"2,0627";"2,9093";"3,9639";"4,4349";"4,5943";"3,656";"2,9093";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41250000;2;01/01/1976;;1;1;"3,5039";"1,4069";"2,4447";8;25;1;1;1;;0;"3,3532";"3,3532";"2,9093";"2,9093";"2,7642";"3,0558";"3,0558";"3,5039";"3,2038";"3,0558";"2,9093";"3,3532";"2,7642";"2,4787";"2,3383";"2,3383";"2,1997";"2,0627";"2,0627";"2,0627";"1,9276";"1,7944";"1,5339";"1,6631";"1,4069";"1,5339";"1,6631";"2,1997";"2,3383";"2,0627";"1,9276";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/12/1975;;1;1;"16,526";"2,9093";"5,0024";28;21;1;1;1;;0;"9,0789";"6,5881";"5,4074";"4,5943";"4,2767";"3,8093";"3,656";"3,3532";"3,2038";"4,4349";"4,7547";"3,5039";"3,2038";"3,2038";"7,2832";"6,246";"4,7547";"4,1197";"3,5039";"3,2038";"2,9093";"3,2038";"2,9093";"4,1197";"3,656";"4,1197";"9,4474";"16,526";"7,2832";"4,7547";"3,9639";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/11/1975;;1;1;"18,199";"2,1997";"7,6128";26;1;1;1;1;;0;"2,1997";"3,9639";"8,5319";"5,9076";"4,2767";"3,3532";"3,5039";"4,7547";"4,5943";"4,2767";"6,246";"14,8865";"15,2932";"7,6358";"5,0789";"3,9639";"3,5039";"3,656";"5,0789";"3,656";"3,3532";"3,0558";"3,5039";"6,0764";"13,8799";"18,199";"16,526";"18,199";"17,1496";"14,0801";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/10/1975;;1;1;"9,2628";"1,2821";"2,9943";16;2;1;1;1;;0;"1,4069";"1,2821";"1,2821";"1,2821";"1,2821";"1,4069";"1,7944";"2,0627";"2,1997";"2,1997";"2,6207";"2,9093";"3,9639";"5,7399";"5,4074";"9,2628";"5,2426";"3,8093";"3,656";"3,0558";"2,9093";"2,9093";"2,4787";"2,4787";"2,1997";"2,6207";"3,9639";"3,8093";"2,9093";"2,4787";"2,1997";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/09/1975;;1;1;"1,5339";"1,04";"1,3751";1;22;1;1;1;;0;"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,4069";"1,4069";"1,2821";"1,2821";"1,4069";"1,4069";"1,4069";"1,5339";"1,4069";"1,4069";"1,4069";"1,4069";"1,2821";"1,2821";"1,04";"1,04";"1,4069";"1,04";"1,2821";"1,1598";"1,4069";"1,4069";"1,4069";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/08/1975;;1;1;"2,1997";"1,5339";"1,8606";1;29;1;1;1;;0;"2,1997";"2,1997";"2,0627";"2,0627";"2,0627";"2,0627";"2,0627";"2,0627";"2,0627";"1,9276";"1,9276";"1,9276";"1,9276";"1,9276";"1,9276";"1,7944";"1,7944";"1,7944";"1,7944";"1,7944";"1,7944";"1,6631";"1,7944";"1,7944";"1,6631";"1,6631";"1,6631";"1,6631";"1,5339";"1,5339";"1,5339";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/07/1975;;1;1;"5,2426";"2,1997";"2,9345";5;27;1;1;1;;0;"4,2767";"4,5943";"3,656";"4,1197";"5,2426";"4,7547";"3,656";"3,2038";"2,9093";"2,7642";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,4787";"2,4787";"2,4787";"2,6207";"2,6207";"2,4787";"2,3383";"2,3383";"2,3383";"2,1997";"2,3383";"2,3383";"2,1997";"2,1997";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/06/1975;;1;1;"2,9093";"2,6207";"2,7071";1;8;1;1;1;;0;"2,9093";"2,9093";"2,9093";"2,9093";"2,9093";"2,9093";"2,7642";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,7642";"2,6207";"2,6207";"2,7642";"2,7642";"2,7642";"2,7642";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";"2,6207";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/05/1975;;1;1;"7,9919";"2,9093";"3,8239";8;29;1;1;1;;0;"3,5039";"3,5039";"3,5039";"3,5039";"3,5039";"4,2767";"7,6358";"7,9919";"5,7399";"4,5943";"4,1197";"3,8093";"3,8093";"3,656";"3,656";"3,656";"3,5039";"3,5039";"3,5039";"3,3532";"3,2038";"3,2038";"3,2038";"3,2038";"3,2038";"3,2038";"3,2038";"3,0558";"2,9093";"2,9093";"2,9093";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/04/1975;;1;1;"10,9498";"3,5039";"5,7561";4;30;1;1;1;;0;"6,7606";"8,3511";"7,8134";"10,9498";"8,3511";"5,9076";"5,2426";"4,5943";"4,4349";"4,7547";"10,193";"10,3812";"7,8134";"6,0764";"5,0789";"6,246";"6,5881";"5,0789";"4,5943";"4,4349";"4,4349";"4,2767";"4,1197";"3,9639";"3,8093";"3,8093";"3,8093";"3,656";"3,656";"3,5039";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/03/1975;;1;1;"6,246";"3,8093";"4,6854";1;22;1;1;1;;0;"6,246";"6,0764";"5,9076";"5,5731";"5,4074";"5,2426";"5,0789";"5,0789";"4,7547";"4,7547";"4,5943";"4,4349";"4,4349";"4,4349";"4,4349";"4,4349";"4,5943";"4,4349";"4,1197";"4,1197";"4,1197";"3,8093";"3,8093";"3,9639";"4,4349";"4,4349";"4,9163";"4,5943";"3,9639";"3,9639";"5,0789";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/02/1975;;1;1;"60,9626";"5,4074";"13,4785";7;1;1;1;1;;0;"5,4074";"5,7399";"7,4591";"7,9919";"10,0055";"25,1922";"60,9626";"43,6616";"17,7777";"18,199";"21,202";"14,4822";"10,9498";"9,6327";"8,7135";"13,4812";"10,57";"8,3511";"7,8134";"7,1081";"6,5881";"6,4166";"6,4166";"7,8134";"8,7135";"10,193";"9,4474";"7,1081";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41250000;2;01/01/1975;;1;1;"39,8435";"5,5731";"14,581";3;31;1;1;1;;0;"29,0824";"22,7372";"39,8435";"34,5217";"21,202";"18,8346";"26,3246";"24,2936";"19,0475";"19,0475";"17,5678";"19,9037";"15,4973";"11,9108";"9,8188";"8,7135";"7,9919";"7,6358";"7,1081";"7,1081";"7,4591";"8,7135";"9,0789";"10,57";"9,4474";"7,8134";"6,9339";"6,4166";"6,0764";"5,7399";"5,5731";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/12/1974;;1;1;"43,6616";"2,0627";"14,7055";31;2;1;1;1;;0;"2,3383";"2,0627";"2,0627";"2,0627";"2,1997";"3,2038";"9,6327";"19,2608";"13,2828";"7,1081";"5,4074";"4,5943";"4,2767";"3,656";"3,656";"5,2426";"9,2628";"8,3511";"8,7135";"9,6327";"9,2628";"16,526";"29,3147";"28,8505";"26,7804";"32,2822";"31,4218";"31,6578";"37,1478";"42,9579";"43,6616";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/11/1974;;1;1;"8,1711";"2,3383";"3,4503";20;27;1;1;1;;0;"6,5881";"5,0789";"4,2767";"3,656";"3,3532";"3,0558";"3,5039";"3,8093";"3,3532";"2,9093";"2,7642";"2,6207";"2,6207";"2,9093";"3,656";"3,5039";"2,7642";"2,6207";"3,0558";"8,1711";"4,5943";"3,656";"3,0558";"2,9093";"2,6207";"2,4787";"2,3383";"2,3383";"2,3383";"2,9093";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/10/1974;;1;1;"15,4973";"1,2821";"4,1221";30;1;1;1;1;;0;"1,2821";"1,2821";"1,2821";"1,2821";"1,2821";"1,2821";"1,2821";"1,4069";"1,7944";"1,9276";"10,57";"2,6207";"2,3383";"2,0627";"2,0627";"2,0627";"2,0627";"2,4787";"2,6207";"3,2038";"3,656";"4,5943";"6,246";"6,246";"5,0789";"4,1197";"6,0764";"7,9919";"11,1407";"15,4973";"10,9498";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/09/1974;;1;1;"1,7004";"1,2679";"1,5346";1;17;2;2;2;;0;"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";"1,5871";"1,5871";"1,5871";"1,4773";"1,4773";"1,4773";"1,3708";"1,2679";"1,2679";"1,2679";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,5339";"1,4069";"1,4069";"1,2821";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/08/1974;;1;1;"2,449";"1,7004";"1,9648";15;26;2;2;2;;0;"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,8169";"1,9368";"1,9368";"1,9368";"1,9368";"2,1864";"2,3161";"2,449";"2,449";"2,3161";"2,1864";"2,06";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";"1,7004";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/07/1974;;1;1;"2,585";"1,9368";"2,2471";1;28;2;2;2;;0;"2,585";"2,585";"2,449";"2,449";"2,449";"2,3161";"2,1864";"2,449";"2,3161";"2,3161";"2,1864";"2,1864";"2,1864";"2,1864";"2,3161";"2,1864";"2,3161";"2,3161";"2,1864";"2,3161";"2,1864";"2,1864";"2,1864";"2,1864";"2,1864";"2,1864";"2,1864";"1,9368";"1,9368";"2,06";"1,9368";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/06/1974;;1;1;"3,3122";"2,449";"2,6111";28;11;2;2;2;;0;"2,585";"2,585";"2,7242";"2,585";"2,7242";"2,585";"2,585";"2,585";"2,585";"2,585";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,585";"2,7242";"2,7242";"2,7242";"3,012";"3,3122";"3,012";"2,7242";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41250000;2;01/05/1974;;1;1;"5,1774";"2,7242";"3,2296";9;24;2;2;2;;0;"3,6245";"3,6245";"3,6245";"3,4668";"3,3122";"3,3122";"3,3122";"3,4668";"5,1774";"4,1156";"3,6245";"3,4668";"3,3122";"3,4668";"3,3122";"3,3122";"3,012";"3,012";"3,012";"3,012";"3,012";"2,8666";"2,8666";"2,7242";"2,7242";"2,7242";"2,7242";"2,7242";"2,7242";"2,7242";"2,7242";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/04/1974;;1;1;"10,1212";"3,6245";"5,1865";13;26;2;2;2;;0;"6,1411";"5,5544";"5,3644";"4,9931";"4,8118";"4,6334";"4,4579";"4,4579";"4,2853";"4,2853";"4,2853";"4,9931";"10,1212";"8,7372";"6,9627";"6,3424";"5,5544";"5,7471";"7,6078";"5,5544";"4,6334";"4,2853";"3,949";"3,949";"3,949";"3,6245";"3,7853";"4,2853";"4,4579";"3,7853";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41250000;2;01/03/1974;;1;1;"25,922";"3,6245";"9,1557";24;1;2;2;2;;0;"3,6245";"4,8118";"6,7531";"6,5464";"4,6334";"4,1156";"4,4579";"3,6245";"3,6245";"3,949";"4,4579";"5,5544";"6,7531";"15,7366";"12,5025";"9,2077";"5,9427";"5,1774";"4,6334";"4,9931";"6,5464";"12,9175";"19,4849";"25,922";"12,5025";"17,107";"24,0506";"18,0442";"10,6988";"8,2774";"7,175";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/02/1974;;1;1;"44,3429";"3,1606";"7,2859";1;21;2;2;2;;0;"44,3429";"27,5675";"14,6277";"9,6888";"7,39";"6,3424";"5,9427";"5,7471";"5,1774";"4,9931";"4,9931";"5,1774";"4,9931";"4,8118";"4,8118";"4,4579";"4,1156";"3,7853";"3,6245";"3,6245";"3,1606";"3,1606";"3,1606";"3,3122";"3,3122";"3,949";"3,7853";"3,949";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;
41250000;2;01/01/1974;;1;1;"20,4682";"4,2853";"9,5342";15;28;2;2;2;;0;"12,9175";"10,6988";"11,4874";"10,6988";"11,4874";"12,2969";"12,9175";"11,6879";"15,7366";"12,0926";"12,5025";"13,9771";"9,4469";"10,1212";"20,4682";"11,0905";"8,0515";"6,7531";"6,1411";"5,7471";"5,3644";"5,1774";"4,9931";"4,9931";"4,9931";"4,8118";"4,6334";"4,2853";"5,3644";"6,3424";"18,2814";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/12/1973;;1;1;"41,397";"4,2853";"12,1318";30;3;2;2;2;;0;"5,5544";"4,8118";"4,2853";"8,7372";"12,2969";"12,2969";"14,4096";"9,9333";"6,7531";"17,8081";"11,8896";"7,6078";"6,5464";"5,5544";"4,8118";"5,1774";"7,175";"13,1269";"12,0926";"7,6078";"5,9427";"9,6888";"8,9711";"12,5025";"21,4696";"16,4164";"14,6277";"17,8081";"27,5675";"41,397";"21,2176";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/11/1973;;1;1;"34,2197";"3,3122";"11,1648";20;10;2;2;2;;0;"12,2969";"15,962";"12,2969";"11,8896";"7,175";"5,3644";"4,8118";"3,949";"3,7853";"3,3122";"3,3122";"8,5059";"10,894";"8,9711";"14,1927";"13,7626";"9,9333";"7,8283";"30,3935";"34,2197";"23,7876";"14,1927";"10,5049";"7,8283";"7,39";"13,5495";"9,6888";"8,7372";"9,4469";"6,9627";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41250000;2;01/10/1973;;1;1;"11,6879";"2,06";"3,9932";20;8;2;2;2;;0;"2,585";"2,585";"2,449";"2,449";"2,449";"2,1864";"2,1864";"2,06";"2,06";"2,3161";"2,7242";"2,7242";"2,585";"3,7853";"6,3424";"5,7471";"3,4668";"3,1606";"4,9931";"11,6879";"9,2077";"5,5544";"4,1156";"3,6245";"5,1774";"4,4579";"4,1156";"4,6334";"4,4579";"3,7853";"4,1156";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/09/1973;;1;1;"2,8666";"1,8169";"2,0817";27;18;2;2;2;;0;"1,9368";"1,9368";"2,1864";"2,1864";"2,1864";"2,1864";"2,06";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,9368";"1,8169";"1,8169";"1,8169";"1,8169";"1,8169";"1,8169";"1,8169";"2,06";"2,585";"2,8666";"2,7242";"2,7242";"2,7242";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41250000;2;01/08/1973;;1;1;"2,449";"1,9368";"2,1845";1;28;2;2;2;;0;"2,449";"2,449";"2,449";"2,449";"2,3161";"2,449";"2,3161";"2,3161";"2,1864";"2,1864";"2,1864";"2,1864";"2,1864";"2,1864";"2,06";"2,1864";"2,1864";"2,1864";"2,1864";"2,1864";"2,06";"2,1864";"2,06";"2,06";"2,06";"2,06";"2,06";"1,9368";"1,9368";"2,06";"1,9368";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/07/1973;;1;1;"3,6245";"2,3161";"2,6775";1;29;2;2;2;;0;"3,6245";"3,4668";"3,1606";"3,1606";"3,012";"3,012";"2,8666";"2,7242";"2,7242";"2,7242";"2,7242";"2,7242";"2,585";"2,585";"2,449";"2,449";"2,585";"2,449";"2,449";"2,449";"2,585";"2,585";"2,449";"2,449";"2,449";"2,449";"2,449";"2,449";"2,3161";"2,449";"2,449";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/06/1973;;1;1;"4,4579";"2,7242";"3,0292";30;21;2;2;2;;0;"3,1606";"3,1606";"3,012";"3,012";"3,012";"3,012";"3,012";"3,012";"3,012";"3,012";"3,012";"3,012";"2,8666";"2,8666";"3,012";"3,012";"2,8666";"3,012";"3,012";"2,8666";"2,7242";"2,7242";"2,7242";"2,7242";"2,7242";"2,8666";"2,8666";"3,1606";"3,949";"4,4579";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41250000;2;01/05/1973;;1;1;"7,39";"3,1606";"3,7764";13;29;2;2;2;;0;"3,7853";"3,6245";"3,4668";"3,4668";"3,4668";"3,4668";"3,3122";"3,3122";"3,3122";"3,3122";"3,949";"6,3424";"7,39";"5,3644";"4,4579";"3,7853";"3,7853";"3,6245";"3,6245";"3,4668";"3,4668";"3,4668";"3,3122";"3,4668";"3,4668";"3,3122";"3,4668";"3,3122";"3,1606";"3,1606";"3,1606";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/04/1973;;1;1;"8,5059";"3,7853";"4,9494";1;24;2;2;2;;0;"8,5059";"7,6078";"6,9627";"6,5464";"6,1411";"5,9427";"5,5544";"5,3644";"5,1774";"4,9931";"4,9931";"4,9931";"4,8118";"4,6334";"4,6334";"4,6334";"4,6334";"4,4579";"4,2853";"4,1156";"3,949";"3,949";"3,949";"3,7853";"3,7853";"3,949";"3,949";"4,1156";"4,1156";"3,949";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
41250000;2;01/03/1973;;1;1;"51,8587";"3,012";"11,7437";12;8;2;2;2;;0;"3,4668";"3,3122";"3,3122";"3,3122";"3,3122";"3,3122";"3,3122";"3,012";"4,2853";"9,6888";"13,9771";"51,8587";"40,4319";"18,2814";"11,6879";"9,6888";"8,0515";"7,175";"6,5464";"6,1411";"6,1411";"6,1411";"6,5464";"8,7372";"22,4888";"33,9194";"23,5257";"13,5495";"10,894";"9,2077";"8,7372";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/02/1973;;1;1;"21,7228";"3,4668";"7,8266";6;27;2;2;2;;0;"17,5733";"17,5733";"17,3395";"10,6988";"9,6888";"21,7228";"11,8896";"9,2077";"7,8283";"8,0515";"6,3424";"5,7471";"5,5544";"5,3644";"6,3424";"6,3424";"6,5464";"5,5544";"4,9931";"4,6334";"4,2853";"3,949";"3,949";"3,7853";"3,6245";"3,6245";"3,4668";"3,4668";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;
41250000;2;01/01/1973;;1;1;"31,2613";"4,8118";"8,22";1;29;2;2;2;;0;"31,2613";"15,2894";"12,9175";"10,5049";"8,9711";"8,0515";"7,39";"6,9627";"7,175";"6,7531";"6,3424";"5,9427";"5,9427";"5,7471";"5,5544";"6,1411";"6,1411";"6,7531";"8,9711";"8,0515";"7,175";"6,9627";"6,5464";"6,1411";"5,3644";"4,9931";"6,7531";"7,175";"4,8118";"6,5464";"11,4874";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/12/1972;;1;1;"40,7526";"3,2324";"12,0653";31;9;2;2;2;;0;"6,4684";"5,5337";"4,9851";"4,4463";"3,9183";"3,7448";"3,7448";"3,5726";"3,2324";"3,2324";"3,7448";"15,0782";"24,8829";"20,4511";"12,0802";"7,4262";"5,5337";"4,8044";"4,2691";"4,2691";"4,093";"4,093";"11,2448";"40,2204";"30,4285";"16,1886";"19,0001";"29,2507";"15,2894";"18,0442";"40,7526";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
41250000;2;01/11/1972;;1;1;"27,7531";"1,3339";"10,097";27;1;2;2;2;;0;"1,3339";"2,8981";"12,7132";"7,4262";"4,8044";"3,4018";"2,7333";"2,4087";"2,0912";"4,4463";"16,3955";"12,7132";"8,0111";"8,4051";"11,4527";"19,3098";"21,8349";"10,011";"8,0111";"10,6249";"10,215";"13,9949";"10,215";"8,0111";"6,6582";"11,4527";"27,7531";"23,7028";"11,8704";"8,0111";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
